feature,xgb_gain,lgb_gain,iv,combined
NUM_CREDIT_TXNS_500_2000_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_500_2000_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_500_2000_LAST_4_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_500_2000_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_100_500_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_500_2000_LAST_7_8_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_500_2000_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_500_2000_LAST_2_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_1_2_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_12_14_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_3_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_2000_5000_LAST_4_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_100_500_LAST_7_8_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LT_100_LAST_4_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_CHEQUE_LAST_3_4_DAY,0.0,0.0,0.0,0.0
MAX_AVAILABLE_BALANCE_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TOTAL_CREDIT_AMOUNT_CC_LAST_9_11_DAY,0.0,0.0,0.0,0.0
TOTAL_CREDIT_AMOUNT_CC_LAST_12_14_DAY,0.0,0.0,0.0,0.0
TOTAL_CREDIT_AMOUNT_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_1_2_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_3_4_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_5_6_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_12_14_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
NUM_AVAILABLE_BALANCE_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LT_100_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_AVAILABLE_BALANCE_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_1_2_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_7_8_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_12_14_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_LT_100_LAST_2_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LT_100_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LT_100_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_2000_5000_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_2000_5000_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_2000_5000_LAST_12_14_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LAST_12_14_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LAST_3_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_LAST_9_11_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_LAST_3_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_UPI_LAST_1_2_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_UPI_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_UPI_LAST_1_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_1_2_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_3_4_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_7_8_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_1_2_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_1_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_2_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_ATM_LAST_4_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_1_2_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_3_4_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_9_11_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_12_14_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_1_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_COUNT_CHEQUE_LAST_1_2_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_GT_10000_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_GT_10000_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_9_11_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_2_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_5000_10000_LAST_3_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_5000_10000_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_5000_10000_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_5000_10000_LAST_7_8_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_5000_10000_LAST_12_14_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_5000_10000_LAST_1_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_1_2_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_5_6_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_7_8_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_12_14_DAY,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_2_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_3_WEEK,0.0,0.0,0.0,0.0
NUM_CREDIT_TXNS_GT_10000_LAST_4_WEEK,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_GT_10000_LAST_1_2_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_GT_10000_LAST_3_4_DAY,0.0,0.0,0.0,0.0
NUM_DEBIT_TXNS_GT_10000_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CASH_LAST_5_6_DAY,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CASH_LAST_12_14_DAY,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGERROR_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_3_4_DAY,0.0,0.0,0.0,0.0
APP_OPEN_RATIO_LAST_7_8_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_1_2_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_3_4_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_5_6_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_7_8_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_9_11_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_12_14_DAY,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_1_WEEK,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_2_WEEK,0.0,0.0,0.0,0.0
EXPLORED_OTHER_FEATURES_LAST_3_WEEK,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_5_6_DAY,0.0,0.0,0.0,0.0
APP_OPEN_DAYS_LAST_12_14_DAY,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_7_8_DAY,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_9_11_DAY,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_12_14_DAY,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_1_WEEK,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_2_WEEK,0.0,0.0,0.0,0.0
USED_OTHER_FEATURES_LAST_3_WEEK,0.0,0.0,0.0,0.0
LOAN_COMM_CNT_LAST_3_4_DAY,0.0,0.0,0.0,0.0
LOAN_COMM_CNT_LAST_12_14_DAY,0.0,0.0,0.0,0.0
LOAN_COMM_CNT_LAST_3_WEEK,0.0,0.0,0.0,0.0
LOAN_COMM_CNT_LAST_4_WEEK,0.0,0.0,0.0,0.0
APP_OPEN_RATIO_LAST_5_6_DAY,0.0,0.0,0.0,0.0
APP_OPEN_DAYS_LAST_9_11_DAY,0.0,0.0,0.0,0.0
CR_TXU_VALUE_LAST_5_6_DAY,0.0,0.0,0.0,0.0
TXU_VALUE_LAST_3_WEEK,0.0,0.0,0.0,0.0
CR_TXU_VALUE_LAST_1_WEEK,0.0,0.0,0.0,0.0
CR_TXU_VALUE_LAST_2_WEEK,0.0,0.0,0.0,0.0
DB_TXU_VALUE_LAST_3_4_DAY,0.0,0.0,0.0,0.0
DB_TXU_VALUE_LAST_12_14_DAY,0.0,0.0,0.0,0.0
DB_TXU_VALUE_LAST_1_WEEK,0.0,0.0,0.0,0.0
DB_TXU_VALUE_LAST_2_WEEK,0.0,0.0,0.0,0.0
TXU_VALUE_LAST_5_6_DAY,0.0,0.0,0.0,0.0
TXU_VALUE_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TXU_VALUE_LAST_1_WEEK,0.0,0.0,0.0,0.0
TXU_VALUE_LAST_2_WEEK,0.0,0.0,0.0,0.0
TXU_VALUE_LAST_4_WEEK,0.0,0.0,0.0,0.0
APP_OPEN_DAYS_LAST_5_6_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_1_2_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_3_4_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_5_6_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_7_8_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_9_11_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_12_14_DAY,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_2_WEEK,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_3_WEEK,0.0,0.0,0.0,0.0
TXNG_DAYS_LAST_4_WEEK,0.0,0.0,0.0,0.0
APP_OPEN_DAYS_LAST_3_4_DAY,0.0,0.0,0.0,0.0
LOAN_WA_COMM_CNT_LAST_5_6_DAY,0.0,0.0,0.0,0.0
LOAN_WA_COMM_CNT_LAST_7_8_DAY,0.0,0.0,0.0,0.0
LOAN_WA_COMM_CNT_LAST_9_11_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_4_WEEK,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_3_WEEK,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_4_WEEK,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_1_2_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_3_4_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_5_6_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_7_8_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_9_11_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_12_14_DAY,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_1_WEEK,0.0,0.0,0.0,0.0
CX_ADDED_CNT_LAST_3_WEEK,0.0,0.0,0.0,0.0
CX_ADDED_TILL_DATE,0.0,0.0,0.0,0.0
LOAN_WA_COMM_CNT_LAST_2_WEEK,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_1_2_DAY,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_3_4_DAY,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_7_8_DAY,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_12_14_DAY,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_1_WEEK,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_2_WEEK,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_3_WEEK,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_LAST_4_WEEK,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_DTS_LAST_1_2_DAY,0.0,0.0,0.0,0.0
COLLECTION_REMINDERS_SENT_DTS_LAST_3_4_DAY,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_2_WEEK,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_1_WEEK,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_12_14_DAY,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_9_11_DAY,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_3_4_DAY,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_5_6_DAY,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_7_8_DAY,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_9_11_DAY,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_12_14_DAY,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_1_WEEK,0.0,0.0,0.0,0.0
LOAN_EXPLORED_CNT_LAST_3_WEEK,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_1_2_DAY,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_3_4_DAY,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_5_6_DAY,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_7_8_DAY,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_9_11_DAY,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_12_14_DAY,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_1_WEEK,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_2_WEEK,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_3_WEEK,0.0,0.0,0.0,0.0
MTKNG_LOAN_EXPLORED_CNT_LAST_4_WEEK,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_1_2_DAY,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_3_4_DAY,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_5_6_DAY,0.0,0.0,0.0,0.0
PRODUCT_LOAN_EXPLORED_CNT_LAST_7_8_DAY,0.0,0.0,0.0,0.0
CR_TXU_VALUE_LAST_9_11_DAY,0.0,0.0,0.0,0.0
RATIO_AVG_DEBIT_TXNS_CC_LATEST_VS_OLD,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CASH_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_ATM_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_7_8_DAY,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_12_14_DAY,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_UPI_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_ATM_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_ATM_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_3_4_DAY,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_ATM_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_ATM_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_ATM_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_ATM_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_ATM_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_BANK_TRANSFER_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_BANK_TRANSFER_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_BANK_TRANSFER_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_BANK_TRANSFER_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_BANK_TRANSFER_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_5_6_DAY,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_1_2_DAY,0.0,0.0,0.0,0.0
RATIO_AVG_CREDIT_TXNS_CC_LATEST_VS_OLD,0.0,0.0,0.0,0.0
AVG_CDT_AMT_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CASH_LAST_3_WEEK,0.0,0.0,0.0,0.0
TOTAL_DEBIT_AMOUNT_CASH_LAST_4_WEEK,0.0,0.0,0.0,0.0
AVG_CDT_AMT_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_CDT_AMT_LAST_3_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_AMOUNT_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_AMOUNT_LAST_2_WEEK,0.0,0.0,0.0,0.0
AVG_CREDIT_TXNS_LAST_4_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_TXNS_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_TXNS_LAST_2_WEEK,0.0,0.0,0.0,0.0
AVG_CDT_AMT_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_CDT_AMT_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_TXNS_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_AMOUNT_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_AMOUNT_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_AMOUNT_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_AMOUNT_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
AVG_CREDIT_TXNS_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_CREDIT_TXNS_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
AVG_CREDIT_TXNS_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
AVG_CREDIT_TXNS_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_TXNS_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
AVG_DEBIT_TXNS_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CHEQUE_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CHEQUE_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CHEQUE_LAST_3_WEEK,0.0,0.0,0.0,0.0
CHEQUE_BOUNCE_RECENT_FLAG,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_5000_10000_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_5000_10000_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_5000_10000_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_5000_10000_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_CC_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_DEBIT_TXNS_CC_LATEST_VS_OLD,0.0,0.0,0.0,0.0
LOAN_OVERDUE_RECENT_FLAG,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CHEQUE_LAST_1_WEEK,0.0,0.0,0.0,0.0
LOAN_DEFAULT_RECENT_FLAG,0.0,0.0,0.0,0.0
CC_OVERDUE_RECENT_FLAG,0.0,0.0,0.0,0.0
CC_DEFAULT_RECENT_FLAG,0.0,0.0,0.0,0.0
MIN_BALANCE_BREACH_RECENT_FLAG,0.0,0.0,0.0,0.0
CHEQUE_BOUNCE_INCREASING_FLAG,0.0,0.0,0.0,0.0
LOAN_OVERDUE_INCREASING_FLAG,0.0,0.0,0.0,0.0
CC_HIGH_UTILIZATION_FLAG,0.0,0.0,0.0,0.0
CC_FINANCIAL_STRESS_FLAG,0.0,0.0,0.0,0.0
BALANCE_DECLINING_FLAG,0.0,0.0,0.0,0.0
RATIO_AVG_DEBIT_AMOUNT_CC_LATEST_VS_OLD,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_CC_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_CC_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_CC_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CHEQUE_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CHEQUE_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CASH_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CASH_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CASH_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CASH_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CASH_LAST_2_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CASH_LAST_3_WEEK,0.0,0.0,0.0,0.0
RATIO_TOTAL_DEBIT_CREDIT_COUNT_CASH_LAST_4_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_LAST_1_WEEK,0.0,0.0,0.0,0.0
RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_1_WEEK,0.0,0.0,0.0,0.0
